,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Total_Stops,Price,Month,Day,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Total_Duration_hr
9074,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,8098,3,27,17,35,19,45,26.17
9075,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7952,6,6,9,45,9,25,23.67
9076,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5883,12,6,18,35,1,30,6.92
9077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,8016,6,6,19,50,22,50,3.0
9078,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4174,5,18,17,10,19,40,2.5
9079,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10696,3,6,7,5,22,30,15.42
9080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,4878,12,6,17,0,19,35,2.58
9081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3971,1,4,9,30,12,20,2.83
9082,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7198,3,6,19,0,1,30,6.5
9083,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,9314,6,5,20,25,22,5,25.67
9084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4423,1,5,9,30,12,20,2.83
9085,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3841,6,4,6,55,9,30,2.58
9086,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7154,3,27,10,45,19,15,8.5
9087,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,9929,6,15,7,0,19,15,12.25
9088,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8266,9,5,11,40,19,15,7.58
9089,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10877,12,6,8,30,19,0,10.5
9090,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,6,24,15,15,17,45,2.5
9091,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,13587,6,15,11,30,21,0,9.5
9092,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,13611,6,3,4,45,13,20,8.58
9093,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6628,6,6,9,15,1,30,16.25
9094,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,5601,12,6,14,25,17,40,3.25
9095,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5583,4,15,6,5,11,20,5.25
9096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3943,5,21,10,10,13,0,2.83
9097,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4777,3,24,4,0,6,50,2.83
9098,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,9663,12,5,20,0,12,0,16.0
9099,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,10368,1,6,5,30,4,25,22.92
9100,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5883,6,15,18,35,1,30,6.92
9101,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,4,27,11,30,14,5,2.58
9102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,13383,3,3,16,0,18,35,2.58
9103,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,9646,1,6,13,15,22,30,9.25
9104,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,11467,1,5,17,0,19,10,26.17
9105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,5192,12,5,22,40,10,40,12.0
9106,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13376,12,6,6,45,4,25,21.67
9107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,6477,3,3,23,25,2,10,2.75
9108,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,13727,5,18,9,0,21,0,12.0
9109,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,9555,5,18,17,0,20,20,27.33
9110,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,12819,6,24,19,10,19,0,23.83
9111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.0,12395,6,3,10,25,22,55,12.5
9112,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10262,6,15,19,15,4,25,9.17
9113,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14781,5,21,8,25,20,45,12.33
9114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,5678,12,5,10,20,11,50,1.5
9115,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,7804,5,15,15,55,21,25,5.5
9116,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10262,6,27,15,0,19,0,28.0
9117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,5198,5,18,19,50,22,50,3.0
9118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,4049,3,5,6,25,7,55,1.5
9119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3383,6,15,11,10,13,55,2.75
9120,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7174,5,27,17,40,23,0,5.33
9121,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8907,5,15,20,30,23,0,26.5
9122,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13014,1,6,9,40,12,35,26.92
9123,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,13584,6,5,21,10,8,15,11.08
9124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4107,5,15,22,50,1,20,2.5
9125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2071,3,15,2,55,4,25,1.5
9126,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12373,9,5,20,55,4,25,7.5
9127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,13303,12,3,8,50,13,55,29.08
9128,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,8529,12,6,16,30,10,5,17.58
9129,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14571,6,6,18,55,19,50,24.92
9130,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,15129,5,27,23,5,4,25,29.33
9131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,8016,9,6,8,20,11,20,3.0
9132,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,6,6,21,25,0,5,2.67
9133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,5118,9,3,6,50,12,15,5.42
9134,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,9663,5,18,8,25,8,15,23.83
9135,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,12723,9,6,5,50,12,30,30.67
9136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3419,12,5,20,55,23,40,2.75
9137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,11087,12,3,22,55,10,45,11.83
9138,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4174,12,4,22,15,0,50,2.58
9139,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10262,9,6,8,0,4,25,20.42
9140,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,12609,6,15,9,35,12,35,27.0
9141,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,4668,3,6,7,0,9,40,2.67
9142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1965,5,24,22,45,0,15,1.5
9143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,4049,1,6,6,25,7,55,1.5
9144,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,5195,12,4,14,15,16,45,2.5
9145,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,5,18,20,20,22,55,2.58
9146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7648,3,3,13,0,15,50,2.83
9147,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3850,3,5,7,55,10,15,2.33
9148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,6121,4,15,10,0,12,45,2.75
9149,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3540,6,18,5,15,7,40,2.42
9150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,9134,3,15,5,45,11,25,5.67
9151,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10844,6,6,18,55,22,35,27.67
9152,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,5277,3,6,22,5,0,25,2.33
9153,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5073,6,4,16,0,21,0,5.0
9154,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3841,6,24,6,55,9,30,2.58
9155,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10877,3,6,7,30,19,0,11.5
9156,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5406,3,27,17,30,19,45,26.25
9157,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14151,9,6,17,0,9,45,16.75
9158,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,14237,3,6,18,25,12,35,18.17
9159,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2754,6,24,1,40,3,10,1.5
9160,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,11306,5,18,7,0,20,25,13.42
9161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,5192,1,5,22,40,10,40,12.0
9162,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,3687,12,6,7,5,9,20,2.25
9163,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12192,3,6,3,50,19,0,15.17
9164,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12898,5,27,13,0,19,0,6.0
9165,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,14924,9,6,19,45,19,0,23.25
9166,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,8479,5,24,11,35,18,50,7.25
9167,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6943,5,27,14,0,1,30,11.5
9168,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7354,6,27,6,40,19,15,12.58
9169,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12192,6,6,9,0,19,0,10.0
9170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3943,3,5,21,15,0,15,3.0
9171,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,15129,6,5,19,10,19,0,23.83
9172,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,5403,9,4,7,0,9,40,2.67
9173,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13882,6,27,9,25,4,25,19.0
9174,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,5678,3,21,19,35,21,5,1.5
9175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,5403,4,27,11,30,14,20,2.83
9176,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,4878,6,27,21,0,23,50,2.83
9177,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,6494,3,27,6,40,21,20,14.67
9178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4777,3,24,1,30,4,15,2.75
9179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,3625,6,6,13,55,15,25,1.5
9180,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,9258,1,4,12,0,18,30,30.5
9181,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10262,6,6,13,0,19,0,6.0
9182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,17686,1,3,5,50,11,20,29.5
9183,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4174,3,4,15,15,17,45,2.5
9184,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7485,5,21,10,20,1,30,15.17
9185,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,11222,5,18,8,20,11,10,26.83
9186,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,12121,1,5,17,0,21,5,28.08
9187,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,10697,5,21,8,20,18,30,10.17
9188,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12373,9,5,11,30,19,0,7.5
9189,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,6381,5,21,8,35,17,15,8.67
9190,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,17072,6,3,17,55,4,25,34.5
9191,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,10368,9,6,9,40,12,35,26.92
9192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4823,5,24,18,25,21,20,2.92
9193,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,27282,3,3,9,45,23,0,13.25
9194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2227,12,6,20,5,21,40,1.58
9195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4545,9,3,0,40,3,25,2.75
9196,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4148,3,21,17,15,19,55,2.67
9197,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4148,12,3,15,10,17,45,2.58
9198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,7642,3,21,8,15,11,20,27.08
9199,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10262,3,6,16,0,12,35,20.58
9200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4030,5,24,8,20,11,20,3.0
9201,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,5000,6,27,14,25,17,40,3.25
9202,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5264,9,6,8,45,13,15,4.5
9203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7229,1,6,18,55,22,0,3.08
9204,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10577,3,6,8,0,19,0,11.0
9205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,12723,5,24,5,50,8,55,27.08
9206,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,14714,1,6,21,50,4,25,6.58
9207,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7438,3,21,2,15,4,25,26.17
9208,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10203,5,15,20,30,20,25,23.92
9209,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3782,3,27,22,50,1,20,2.5
9210,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13014,12,6,5,30,19,0,13.5
9211,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8073,5,15,19,0,1,30,6.5
9212,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,9,5,15,30,18,5,2.58
9213,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,4864,9,5,7,10,12,40,5.5
9214,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,15135,6,3,6,40,18,50,12.17
9215,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,8366,6,6,16,50,11,10,18.33
9216,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13292,9,6,5,30,4,25,22.92
9217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7171,6,15,17,0,19,45,2.75
9218,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,12121,6,5,9,35,21,5,11.5
9219,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,11753,12,6,10,55,19,15,8.33
9220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,8064,1,3,5,15,10,0,4.75
9221,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10262,6,6,15,0,19,0,28.0
9222,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,5277,3,5,22,5,0,25,2.33
9223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,8016,9,6,17,45,20,45,3.0
9224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,11342,12,3,5,30,14,50,9.33
9225,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,7594,12,6,6,30,4,40,22.17
9226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4483,3,6,11,10,13,55,2.75
9227,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,16263,5,18,20,0,4,25,8.42
9228,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,13243,12,5,10,0,1,20,15.33
9229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,6478,12,6,6,0,8,45,2.75
9230,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,15764,6,3,23,5,4,25,5.33
9231,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,4647,3,4,9,10,4,40,19.5
9232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,8016,3,6,19,50,22,50,3.0
9233,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4145,12,6,20,45,23,20,2.58
9234,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8055,3,27,7,30,21,0,13.5
9235,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,12409,5,18,17,15,19,15,26.0
9236,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,6038,3,24,9,35,12,20,2.75
9237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4107,5,21,22,50,1,20,2.5
9238,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,11911,5,21,5,55,7,40,25.75
9239,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,25735,1,3,22,50,23,0,24.17
9240,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,11458,6,6,9,25,1,20,15.92
9241,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6152,4,24,16,45,22,25,5.67
9242,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10844,9,6,21,10,23,35,26.42
9243,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,11982,5,24,17,45,20,5,2.33
9244,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,13941,9,5,6,30,16,20,9.83
9245,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6938,3,27,14,20,22,20,8.0
9246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,15339,6,27,13,25,19,0,29.58
9247,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,20064,3,3,5,25,18,50,37.42
9248,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6093,6,15,14,55,22,30,7.58
9249,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10885,3,21,19,0,1,35,6.58
9250,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8907,1,6,13,30,23,0,9.5
9251,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,9663,6,5,6,30,20,45,14.25
9252,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7160,4,27,5,5,12,10,7.08
9253,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,11269,3,21,7,30,15,30,8.0
9254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,5678,1,4,19,35,21,5,1.5
9255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,5678,5,27,2,55,4,20,1.42
9256,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8907,6,6,9,45,23,0,13.25
9257,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,3210,6,27,2,55,4,20,1.42
9258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,6961,5,15,6,10,8,55,2.75
9259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,14815,6,3,14,5,8,15,18.17
9260,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,11467,6,5,20,25,22,5,25.67
9261,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,10919,6,15,14,35,12,35,22.0
9262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,9069,3,6,14,25,19,35,5.17
9263,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,4649,1,5,15,5,20,20,5.25
9264,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4823,3,6,18,25,21,20,2.92
9265,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,6528,5,21,14,35,14,35,24.0
9266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,22270,6,3,5,45,12,25,6.67
9267,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,15654,9,3,10,45,4,25,17.67
9268,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,7770,1,4,20,20,22,55,26.58
9269,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,3,5,4,40,7,15,2.58
9270,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,10368,6,15,19,30,12,35,17.08
9271,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,7673,3,3,21,5,0,20,3.25
9272,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,6015,4,21,5,35,8,50,3.25
9273,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,4,24,11,30,14,5,2.58
9274,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,13941,5,15,20,0,8,15,12.25
9275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,5162,9,5,19,55,23,30,3.58
9276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,10657,9,3,11,5,22,45,11.67
9277,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14781,9,5,16,30,23,35,7.08
9278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2754,3,4,19,5,20,35,1.5
9279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,11474,12,3,6,50,22,55,16.08
9280,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,7757,5,18,18,55,8,15,13.33
9281,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2228,3,4,2,55,4,20,1.42
